"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2006",3.513299,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2007",0.2046851,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2008",5.230834,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2009",1.292299,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2010",-1.015086,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2011",1.957343,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2012",2.335076,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2013",2.756377,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2014",1.958193,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2015",1.115656,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2016",2.543148,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2017",2.765181,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2018",2.257222,
"ITA","HHFT","NETBALANCE","PC_NHHDI","A","2019",2.03714,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2005",-3.868485,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2006",-7.384569,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2007",-7.516927,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2008",-5.569453,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2009",2.005404,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2010",3.056414,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2011",5.556353,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2012",6.992414,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2013",7.133823,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2014",9.688839,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2015",8.155193,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2016",5.224731,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.152094,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2018",5.586338,
"NLD","HHFT","NETBALANCE","PC_NHHDI","A","2019",5.769524,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2005",5.450224,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2006",0.0053098,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2007",2.073537,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2008",-4.491025,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2009",5.114793,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2010",4.693998,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2011",3.661995,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2012",7.00675,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2013",5.108865,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2014",5.499382,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2015",4.622705,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2016",7.638938,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2017",-1.027536,
"POL","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.85147,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2005",2.869265,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.069629,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2007",3.783253,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2008",4.519264,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2009",6.652771,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2010",6.652538,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2011",5.72762,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.975142,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2013",4.657195,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2014",5.172725,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2015",4.99502,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2016",4.392679,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2017",3.939395,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.067762,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2019",4.389957,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2005",3.110387,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.362829,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2007",-8.924739,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2008",2.151247,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2009",21.30212,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2010",32.95146,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2011",2.885933,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.466498,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2013",2.521761,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2014",-2.269353,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2015",5.552482,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2016",5.563249,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.760301,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.24971,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2019",5.868492,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2010",1.306321,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2011",1.197014,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2012",1.067393,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2013",0.9719668,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2014",0.8916975,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2015",2.906268,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2016",3.798448,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.268725,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2005",-3.679354,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2006",-3.110299,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2007",-25.29103,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2008",-2.427612,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2009",9.3764,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2010",-5.094832,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2011",9.406657,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2012",4.245028,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2013",8.555385,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2014",4.345984,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2015",-5.496466,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2016",5.587651,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2017",3.106242,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2018",-2.152005,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2019",0.857398,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2012",3.532989,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2013",3.39575,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2014",1.986612,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2015",7.183944,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2016",8.714536,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2017",7.238329,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.796969,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2005",-1.486678,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2006",-2.804319,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2007",-2.738533,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2008",-1.823403,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2009",-0.9980385,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2010",-0.9943522,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2011",-0.2299611,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2012",0.4240484,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2013",0.5016441,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2014",-2.306784,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2015",-1.109984,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2016",-1.147905,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2017",-0.2161925,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2018",-0.7634545,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2019",-0.4491469,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2016",2.483751,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.298765,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2018",3.70708,
